shipping_id,order_id,shipping_date,return_date,shipping providers,delivery_status
635,9298,2020-10-05,,fedex,Delivered
636,3143,2021-06-06,,fedex,Delivered
637,4601,2020-06-24,,fedex,Delivered
638,18407,2020-05-22,,fedex,Delivered
639,11428,2023-07-27,,fedex,Delivered
640,15976,2022-04-26,,fedex,Delivered
641,1887,2021-10-21,,fedex,Delivered
642,17675,2022-06-16,,fedex,Delivered
643,8812,2021-08-18,,fedex,Delivered
644,1171,2021-01-05,,fedex,Delivered
645,823,2020-10-09,,fedex,Delivered
646,11262,2022-10-24,,fedex,Delivered
647,1573,2022-08-24,,fedex,Delivered
648,8018,2020-08-27,,fedex,Delivered
649,16016,2020-04-07,,fedex,Delivered
650,12764,2024-01-17,,fedex,Delivered
651,13395,2023-08-12,,fedex,Delivered
652,16112,2023-01-19,,fedex,Delivered
653,7144,2022-03-17,,fedex,Delivered
654,6923,2021-10-22,,fedex,Delivered
655,12920,2021-10-06,,fedex,Delivered
656,5525,2023-11-26,,fedex,Delivered
657,7492,2023-08-27,,fedex,Delivered
658,17895,2021-02-02,,fedex,Delivered
659,9770,2023-07-26,,fedex,Delivered
660,11580,2023-01-24,,fedex,Delivered
661,10390,2022-01-03,,fedex,Delivered
662,6931,2021-04-20,,fedex,Delivered
663,3977,2021-04-13,,fedex,Delivered
664,323,2020-10-27,,fedex,Delivered
665,13429,2024-02-11,,fedex,Delivered
666,8540,2022-02-08,,fedex,Delivered
667,6765,2023-11-13,,fedex,Delivered
668,19637,2021-04-02,,fedex,Delivered
669,7310,2020-02-04,,fedex,Delivered
670,1267,2022-02-05,,fedex,Delivered
671,13783,2023-06-16,,fedex,Delivered
672,1973,2023-06-06,,fedex,Delivered
673,6777,2020-12-23,,fedex,Delivered
674,7676,2020-02-16,,fedex,Delivered
675,11792,2024-02-11,,fedex,Delivered
676,18387,2024-02-07,,fedex,Delivered
677,1917,2023-09-26,,fedex,Delivered
678,4641,2023-09-07,,fedex,Delivered
679,14091,2023-01-22,,fedex,Delivered
680,13951,2020-09-21,,fedex,Delivered
681,1827,2023-10-07,,fedex,Delivered
682,19483,2022-07-10,,fedex,Delivered
683,18539,2021-10-31,,fedex,Delivered
684,2293,2020-11-20,,fedex,Delivered
685,11458,2020-01-25,,fedex,Delivered
686,10856,2022-04-14,,fedex,Delivered
687,12428,2021-11-03,,fedex,Delivered
688,5403,2021-06-11,,fedex,Delivered
689,3305,2021-05-13,,fedex,Delivered
690,4041,2021-04-12,,fedex,Delivered
691,1153,2020-05-08,,fedex,Delivered
692,2359,2023-10-17,,fedex,Delivered
693,10628,2023-10-06,,fedex,Delivered
694,15722,2021-08-20,,fedex,Delivered
695,8836,2020-11-09,,fedex,Delivered
696,673,2020-07-08,,fedex,Delivered
697,617,2020-06-23,,fedex,Delivered
698,14011,2023-06-04,,fedex,Delivered
699,12784,2023-04-22,,fedex,Delivered
700,12418,2020-03-24,,fedex,Delivered
701,19441,2021-04-17,,fedex,Delivered
702,15615,2023-05-10,,fedex,Delivered
703,5499,2022-02-15,,fedex,Delivered
704,16544,2020-06-22,,fedex,Delivered
705,11282,2023-01-24,,fedex,Delivered
706,13987,2022-12-13,,fedex,Delivered
707,10440,2022-07-14,,fedex,Delivered
708,441,2020-08-07,,fedex,Delivered
709,16474,2020-08-04,,fedex,Delivered
710,5631,2023-09-11,,fedex,Delivered
711,19761,2022-06-25,,fedex,Delivered
712,17833,2021-12-08,,fedex,Delivered
713,7510,2020-02-02,,fedex,Delivered
714,18557,2023-01-09,,fedex,Delivered
715,3703,2021-09-11,,fedex,Delivered
716,13557,2020-11-17,,fedex,Delivered
717,3731,2020-09-09,,fedex,Delivered
718,12886,2020-06-06,,fedex,Delivered
719,10478,2020-11-16,,fedex,Delivered
720,8988,2021-01-02,,fedex,Delivered
721,9886,2020-06-28,,fedex,Delivered
722,5327,2020-05-18,,fedex,Delivered
723,17502,2024-01-21,,fedex,Delivered
724,10020,2022-10-22,,fedex,Delivered
725,13007,2023-09-11,,fedex,Delivered
726,19093,2022-04-27,,fedex,Delivered
727,17813,2020-04-14,,fedex,Delivered
728,3391,2023-07-01,,fedex,Delivered
729,8404,2022-05-29,,fedex,Delivered
730,15073,2022-03-27,,fedex,Delivered
731,6743,2020-09-04,,fedex,Delivered
732,3659,2020-06-11,,fedex,Delivered
733,10488,2022-06-09,,fedex,Delivered
734,16074,2020-11-16,,fedex,Delivered
735,9752,2021-12-13,,fedex,Delivered
736,12578,2021-07-22,,fedex,Delivered
737,2655,2022-02-04,,fedex,Delivered
738,12288,2021-01-30,,fedex,Delivered
739,12792,2022-10-21,,fedex,Delivered
740,2873,2021-09-05,,fedex,Delivered
741,8714,2020-10-31,,fedex,Delivered
742,6653,2020-09-24,,fedex,Delivered
743,19973,2020-06-28,,fedex,Delivered
744,12938,2023-10-24,,fedex,Delivered
745,18781,2022-09-22,,fedex,Delivered
746,11462,2022-06-12,,fedex,Delivered
747,19249,2022-01-29,,fedex,Delivered
748,13589,2023-10-14,,fedex,Delivered
749,3149,2023-08-22,,fedex,Delivered
750,12981,2023-06-30,,fedex,Delivered
751,707,2021-11-14,,fedex,Delivered
752,3231,2021-06-10,,fedex,Delivered
753,11856,2020-08-30,,fedex,Delivered
754,14425,2020-01-08,,fedex,Delivered
755,9480,2022-06-28,,fedex,Delivered
756,16812,2022-02-01,,fedex,Delivered
757,13497,2020-03-21,,fedex,Delivered
758,14973,2023-12-13,,fedex,Delivered
759,19909,2020-01-25,,fedex,Delivered
760,2791,2024-01-07,,fedex,Delivered
761,1633,2023-04-05,,fedex,Delivered
762,14953,2021-01-31,,fedex,Delivered
763,13109,2020-01-30,,fedex,Delivered
764,7624,2020-01-28,,fedex,Delivered
765,3097,2021-10-30,,fedex,Delivered
766,18555,2020-10-22,,fedex,Delivered
767,3431,2022-01-15,,fedex,Delivered
768,12518,2021-05-31,,fedex,Delivered
769,13095,2023-04-19,,fedex,Delivered
770,10244,2021-12-27,,fedex,Delivered
771,6845,2023-11-12,,fedex,Delivered
772,1047,2023-10-05,,fedex,Delivered
773,16660,2021-10-24,,fedex,Delivered
774,8110,2021-08-17,,fedex,Delivered
775,15231,2020-04-19,,fedex,Delivered
776,435,2023-04-28,,fedex,Delivered
777,2075,2022-08-08,,fedex,Delivered
778,13825,2021-07-09,,fedex,Delivered
779,4993,2021-05-17,,fedex,Delivered
780,13619,2020-09-18,,fedex,Delivered
781,9088,2020-02-16,,fedex,Delivered
782,18413,2023-04-03,,fedex,Delivered
783,8114,2021-03-05,,fedex,Delivered
784,14445,2020-04-16,,fedex,Delivered
785,14337,2023-10-17,,fedex,Delivered
786,19375,2022-10-30,,fedex,Delivered
787,12524,2020-09-08,,fedex,Delivered
788,10382,2023-06-07,,fedex,Delivered
789,14969,2023-08-30,,fedex,Delivered
790,6087,2023-01-17,,fedex,Delivered
791,2257,2021-04-20,,fedex,Delivered
792,18013,2020-08-22,,fedex,Delivered
793,18737,2020-07-08,,fedex,Delivered
794,16164,2023-10-11,,fedex,Delivered
795,10868,2023-05-16,,fedex,Delivered
796,14383,2022-11-12,,fedex,Delivered
797,2093,2021-10-24,,fedex,Delivered
798,10210,2020-11-10,,fedex,Delivered
799,13775,2022-09-14,,fedex,Delivered
800,1311,2020-07-25,,fedex,Delivered
801,7568,2020-07-03,,fedex,Delivered
802,14893,2023-12-31,,fedex,Delivered
803,16132,2023-06-02,,fedex,Delivered
804,9968,2021-07-08,,fedex,Delivered
805,10954,2020-06-24,,fedex,Delivered
806,641,2023-06-03,,fedex,Delivered
807,491,2021-05-14,,fedex,Delivered
808,11786,2023-04-04,,fedex,Delivered
809,5295,2020-10-01,,fedex,Delivered
810,14417,2020-03-24,,fedex,Delivered
811,16312,2024-01-10,,fedex,Delivered
812,6683,2022-12-24,,fedex,Delivered
813,2695,2022-05-30,,fedex,Delivered
814,2901,2020-09-21,,fedex,Delivered
815,4577,2020-01-26,,fedex,Delivered
816,7256,2023-07-08,,fedex,Delivered
817,12086,2023-06-18,,fedex,Delivered
818,18405,2023-07-25,,fedex,Delivered
819,8708,2021-06-13,,fedex,Delivered
820,703,2020-03-27,,fedex,Delivered
821,16050,2022-10-07,,fedex,Delivered
822,6215,2022-08-31,,fedex,Delivered
823,12842,2022-04-26,,fedex,Delivered
824,17807,2021-11-27,,fedex,Delivered
825,9008,2021-04-18,,fedex,Delivered
826,4005,2024-01-29,,fedex,Delivered
827,18587,2023-04-19,,fedex,Delivered
828,9912,2023-02-06,,fedex,Delivered
829,18025,2021-05-19,,fedex,Delivered
830,12790,2024-01-01,,fedex,Delivered
831,5759,2023-12-30,,fedex,Delivered
832,353,2022-09-18,,fedex,Delivered
833,18409,2022-04-25,,fedex,Delivered
834,15998,2020-09-24,,fedex,Delivered
835,16506,2020-05-17,,fedex,Delivered
836,13755,2022-12-27,,fedex,Delivered
837,5723,2022-01-08,,fedex,Delivered
838,6994,2023-03-06,,fedex,Delivered
839,7762,2022-08-07,,fedex,Delivered
840,14031,2021-07-20,,fedex,Delivered
841,1375,2021-05-25,,fedex,Delivered
842,155,2021-04-14,,fedex,Delivered
843,14429,2021-03-11,,fedex,Delivered
844,6131,2020-11-22,,fedex,Delivered
845,17312,2023-12-11,,fedex,Delivered
846,18373,2022-08-23,,fedex,Delivered
847,15696,2022-07-01,,fedex,Delivered
848,19663,2021-12-06,,fedex,Delivered
849,10632,2024-01-26,,fedex,Delivered
850,12216,2023-09-25,,fedex,Delivered
851,8884,2022-09-12,,fedex,Delivered
852,8974,2022-03-05,,fedex,Delivered
853,2361,2021-01-01,,fedex,Delivered
854,13243,2023-05-21,,fedex,Delivered
855,10448,2023-04-29,,fedex,Delivered
856,3499,2021-07-13,,fedex,Delivered
857,295,2023-11-19,,fedex,Delivered
858,8130,2023-06-23,,fedex,Delivered
859,18125,2021-11-02,,fedex,Delivered
860,17957,2021-08-18,,fedex,Delivered
861,15539,2024-01-01,,fedex,Delivered
862,4791,2023-06-28,,fedex,Delivered
863,5743,2021-07-20,,fedex,Delivered
864,12522,2021-03-22,,fedex,Delivered
865,2179,2020-02-11,,fedex,Delivered
866,8700,2024-01-16,,fedex,Delivered
867,3747,2023-10-19,,fedex,Delivered
868,14549,2023-04-01,,fedex,Delivered
869,1127,2023-02-10,,fedex,Delivered
870,14209,2022-12-27,,fedex,Delivered
871,18337,2020-07-09,,fedex,Delivered
872,18417,2022-12-28,,fedex,Delivered
873,6815,2022-08-10,,fedex,Delivered
874,17082,2023-09-16,,fedex,Delivered
875,15205,2023-04-22,,fedex,Delivered
876,13267,2022-02-17,,fedex,Delivered
877,5691,2021-04-30,,fedex,Delivered
878,4415,2024-01-10,,fedex,Delivered
879,19085,2023-05-12,,fedex,Delivered
880,17076,2022-04-14,,fedex,Delivered
881,17058,2021-03-20,,fedex,Delivered
882,11912,2024-01-19,,fedex,Delivered
883,5063,2023-07-22,,fedex,Delivered
884,1501,2021-07-09,,fedex,Delivered
885,8738,2024-01-08,,fedex,Delivered
886,16570,2023-07-26,,fedex,Delivered
887,8978,2023-01-21,,fedex,Delivered
888,14183,2022-01-08,,fedex,Delivered
889,7986,2021-10-20,,fedex,Delivered
890,785,2021-07-10,,fedex,Delivered
891,18733,2021-06-22,,fedex,Delivered
892,17408,2020-04-23,,fedex,Delivered
893,9078,2021-12-08,,fedex,Delivered
894,12648,2021-03-26,,fedex,Delivered
895,14291,2020-03-12,,fedex,Delivered
896,4093,2022-06-02,,fedex,Delivered
897,12542,2022-02-06,,fedex,Delivered
898,19949,2021-09-17,,fedex,Delivered
899,12236,2021-02-11,,fedex,Delivered
900,17216,2023-11-06,,fedex,Delivered
901,19831,2022-02-25,,fedex,Delivered
902,16414,2023-06-08,,fedex,Delivered
903,7936,2023-02-25,,fedex,Delivered
904,15067,2022-12-30,,fedex,Delivered
905,477,2021-08-05,,fedex,Delivered
906,5969,2020-02-01,,fedex,Delivered
907,11280,2023-03-19,,fedex,Delivered
908,2285,2022-10-11,,fedex,Delivered
909,9344,2022-01-17,,fedex,Delivered
910,10024,2021-12-11,,fedex,Delivered
911,17901,2021-05-13,,fedex,Delivered
912,12090,2020-05-17,,fedex,Delivered
913,7508,2021-04-22,,fedex,Delivered
914,2439,2023-10-04,,fedex,Delivered
915,1775,2023-01-30,,fedex,Delivered
916,18917,2022-06-15,,fedex,Delivered
917,7678,2021-09-13,,fedex,Delivered
918,3755,2023-05-22,,fedex,Delivered
919,9250,2022-07-15,,fedex,Delivered
920,2785,2021-12-29,,fedex,Delivered
921,16420,2023-05-06,,fedex,Delivered
922,14981,2023-05-02,,fedex,Delivered
923,16564,2022-09-11,,fedex,Delivered
924,5677,2022-08-16,,fedex,Delivered
925,3525,2022-06-12,,fedex,Delivered
926,17933,2021-12-16,,fedex,Delivered
927,13493,2020-04-07,,fedex,Delivered
928,9950,2020-08-23,,fedex,Delivered
929,13407,2023-05-30,,fedex,Delivered
930,13875,2020-10-24,,fedex,Delivered
931,6219,2020-10-08,,fedex,Delivered
932,3711,2020-12-14,,fedex,Delivered
933,17753,2020-06-19,,fedex,Delivered
934,9304,2023-07-27,,fedex,Delivered
935,2751,2023-02-22,,fedex,Delivered
936,11950,2022-10-07,,fedex,Delivered
937,17172,2021-01-08,,fedex,Delivered
938,6503,2024-02-06,,fedex,Delivered
939,8168,2022-01-26,,fedex,Delivered
940,15389,2021-06-13,,fedex,Delivered
941,16706,2021-04-17,,fedex,Delivered
942,12922,2023-08-27,,fedex,Delivered
943,9974,2020-02-29,,fedex,Delivered
944,3199,2023-09-19,,fedex,Delivered
945,1455,2022-10-24,,fedex,Delivered
946,4937,2022-06-04,,fedex,Delivered
947,8556,2021-06-25,,fedex,Delivered
948,4127,2022-08-30,,fedex,Delivered
949,7928,2022-08-14,,fedex,Delivered
950,11036,2022-06-03,,fedex,Delivered
951,5251,2020-12-02,,fedex,Delivered
952,17458,2022-01-12,,fedex,Delivered
953,18577,2021-11-22,,fedex,Delivered
954,8920,2021-10-15,,fedex,Delivered
955,147,2020-11-23,,fedex,Delivered
956,6727,2020-03-13,,fedex,Delivered
957,3735,2023-07-24,,fedex,Delivered
958,12979,2021-09-15,,fedex,Delivered
959,6998,2020-04-29,,fedex,Delivered
960,9182,2022-01-19,,fedex,Delivered
961,2659,2020-05-26,,fedex,Delivered
962,9620,2023-12-24,,fedex,Delivered
963,7072,2021-04-11,,fedex,Delivered
964,4391,2021-03-16,,fedex,Delivered
965,3213,2021-01-23,,fedex,Delivered
966,15768,2023-02-08,,fedex,Delivered
967,885,2022-11-06,,fedex,Delivered
968,987,2022-10-19,,fedex,Delivered
969,15505,2022-06-07,,fedex,Delivered
970,7972,2023-08-15,,fedex,Delivered
971,1715,2023-07-26,,fedex,Delivered
972,15780,2022-10-24,,fedex,Delivered
973,3439,2023-04-27,,fedex,Delivered
974,8858,2023-08-20,,fedex,Delivered
975,7012,2023-06-10,,fedex,Delivered
976,6875,2021-03-04,,fedex,Delivered
977,6129,2023-01-05,,fedex,Delivered
978,14313,2022-05-25,,fedex,Delivered
979,18107,2022-05-22,,fedex,Delivered
980,5635,2021-02-09,,fedex,Delivered
981,18255,2020-11-18,,fedex,Delivered
982,8318,2024-02-03,,fedex,Delivered
983,17176,2023-08-20,,fedex,Delivered
984,13435,2023-06-15,,fedex,Delivered
985,6205,2023-01-25,,fedex,Delivered
986,7082,2021-04-17,,fedex,Delivered
987,19959,2020-06-17,,fedex,Delivered
988,16282,2020-02-05,,fedex,Delivered
989,7446,2023-05-23,,fedex,Delivered
990,4959,2023-05-08,,fedex,Delivered
991,7652,2022-07-26,,fedex,Delivered
992,6895,2024-02-14,,fedex,Delivered
993,15305,2023-03-30,,fedex,Delivered
994,2305,2022-11-27,,fedex,Delivered
995,4965,2022-08-04,,fedex,Delivered
996,16108,2023-08-07,,fedex,Delivered
997,1763,2023-03-17,,fedex,Delivered
998,15155,2023-01-27,,fedex,Delivered
999,7148,2022-05-17,,fedex,Delivered
1000,19351,2021-04-30,,fedex,Delivered
1001,19005,2021-01-20,,fedex,Delivered
1002,13263,2021-01-17,,fedex,Delivered
1003,6925,2020-04-14,,fedex,Delivered
1004,13947,2022-11-28,,fedex,Delivered
1005,7088,2021-07-27,,fedex,Delivered
1006,10832,2020-07-12,,fedex,Delivered
1007,751,2023-12-05,,fedex,Delivered
1008,5093,2020-05-16,,fedex,Delivered
1009,10872,2023-03-26,,fedex,Delivered
1010,6933,2022-09-07,,fedex,Delivered
1011,12840,2020-12-08,,fedex,Delivered
1012,1823,2022-02-04,,fedex,Delivered
1013,4297,2021-07-15,,fedex,Delivered
1014,13099,2024-01-29,,fedex,Delivered
1015,10270,2022-01-10,,fedex,Delivered
1016,19161,2021-10-10,,fedex,Delivered
1017,15663,2021-09-20,,fedex,Delivered
1018,3819,2021-03-26,,fedex,Delivered
1019,12974,2023-04-11,,fedex,Delivered
1020,7728,2022-06-18,,fedex,Delivered
1021,5629,2021-07-31,,fedex,Delivered
1022,11860,2021-03-13,,fedex,Delivered
1023,19191,2021-03-12,,fedex,Delivered
1024,11436,2023-09-09,,fedex,Delivered
1025,17084,2023-05-21,,fedex,Delivered
1026,7100,2021-06-16,,fedex,Delivered
1027,833,2020-07-12,,fedex,Delivered
1028,1595,2020-04-27,,fedex,Delivered
1029,129,2024-01-22,,fedex,Delivered
1030,14423,2022-09-11,,fedex,Delivered
1031,12400,2020-06-29,,fedex,Delivered
1032,14169,2024-02-07,,fedex,Delivered
1033,3669,2020-09-05,,fedex,Delivered
1034,8644,2020-06-20,,fedex,Delivered
1035,8148,2023-12-10,,fedex,Delivered
1036,2303,2022-11-12,,fedex,Delivered
1037,2249,2022-04-10,,fedex,Delivered
1038,11246,2022-01-20,,fedex,Delivered
1039,12318,2021-05-21,,fedex,Delivered
1040,6499,2021-05-20,,fedex,Delivered
1041,6695,2021-04-29,,fedex,Delivered
1042,5457,2021-02-11,,fedex,Delivered
1043,14583,2020-05-12,,fedex,Delivered
1044,4433,2024-01-17,,fedex,Delivered
1045,16642,2022-10-03,,fedex,Delivered
1046,19509,2021-12-15,,fedex,Delivered
1047,14157,2021-03-26,,fedex,Delivered
1048,1029,2022-05-11,,fedex,Delivered
1049,9428,2021-04-11,,fedex,Delivered
1050,7860,2020-08-28,,fedex,Delivered
1051,6967,2020-08-16,,fedex,Delivered
1052,191,2023-12-31,,fedex,Delivered
1053,15379,2022-10-11,,fedex,Delivered
1054,14177,2023-03-17,,fedex,Delivered
1055,12736,2022-06-14,,fedex,Delivered
1056,19473,2021-12-22,,fedex,Delivered
1057,15718,2021-06-30,,fedex,Delivered
1058,541,2021-06-21,,fedex,Delivered
1059,12995,2024-02-14,,fedex,Delivered
1060,2295,2022-01-04,,fedex,Delivered
1061,17392,2021-10-29,,fedex,Delivered
1062,3179,2021-02-06,,fedex,Delivered
1063,11292,2023-09-18,,fedex,Delivered
1064,7740,2022-04-05,,fedex,Delivered
1065,7622,2021-09-26,,fedex,Delivered
1066,15621,2021-08-28,,fedex,Delivered
1067,4063,2020-08-01,,fedex,Delivered
1068,269,2020-04-20,,fedex,Delivered
1069,14553,2020-03-06,,fedex,Delivered
1070,19397,2023-10-23,,fedex,Delivered
1071,1651,2023-04-06,,fedex,Delivered
1072,667,2020-06-15,,fedex,Delivered
1073,13285,2023-08-08,,fedex,Delivered
1074,11732,2023-05-18,,fedex,Delivered
1075,3127,2023-05-01,,fedex,Delivered
1076,9602,2020-10-22,,fedex,Delivered
1077,10640,2020-06-10,,fedex,Delivered
1078,10916,2020-04-04,,fedex,Delivered
1079,9710,2022-02-04,,fedex,Delivered
1080,12410,2020-03-02,,fedex,Delivered
1081,2743,2023-09-23,,fedex,Delivered
1082,15677,2022-03-10,,fedex,Delivered
1083,16560,2022-02-01,,fedex,Delivered
1084,5569,2020-08-27,,fedex,Delivered
1085,16874,2024-01-25,,fedex,Delivered
1086,5517,2022-11-24,,fedex,Delivered
1087,15760,2022-09-25,,fedex,Delivered
1088,11974,2021-11-03,,fedex,Delivered
1089,1801,2023-08-13,,fedex,Delivered
1090,11834,2021-05-28,,fedex,Delivered
1091,1921,2023-11-10,,fedex,Delivered
1092,9034,2020-10-19,,fedex,Delivered
1093,17857,2020-03-10,,fedex,Delivered
1094,14813,2020-03-09,,fedex,Delivered
1095,7984,2023-12-30,,fedex,Delivered
1096,16096,2023-02-07,,fedex,Delivered
1097,13799,2021-07-17,,fedex,Delivered
1098,18431,2022-02-22,,fedex,Delivered
1099,251,2020-12-03,,fedex,Delivered
1100,7596,2021-08-27,,fedex,Delivered
1101,11102,2021-01-30,,fedex,Delivered
1102,4293,2022-12-22,,fedex,Delivered
1103,3365,2022-10-24,,fedex,Delivered
1104,7336,2022-10-14,,fedex,Delivered
1105,19105,2022-10-13,,fedex,Delivered
1106,6455,2022-03-08,,fedex,Delivered
1107,17655,2021-03-07,,fedex,Delivered
1108,14589,2021-02-16,,fedex,Delivered
1109,3851,2021-01-05,,fedex,Delivered
1110,14767,2020-05-18,,fedex,Delivered
1111,1279,2023-08-16,,fedex,Delivered
1112,12826,2023-03-27,,fedex,Delivered
1113,13667,2022-08-27,,fedex,Delivered
1114,4805,2021-05-22,,fedex,Delivered
1115,16618,2021-03-27,,fedex,Delivered
1116,1017,2020-03-28,,fedex,Delivered
1117,16898,2023-10-14,,fedex,Delivered
1118,12726,2023-08-12,,fedex,Delivered
1119,14999,2023-06-05,,fedex,Delivered
1120,13671,2022-12-03,,fedex,Delivered
1121,10152,2022-09-26,,fedex,Delivered
1122,10966,2022-06-19,,fedex,Delivered
1123,8284,2021-07-12,,fedex,Delivered
1124,1745,2020-10-29,,fedex,Delivered
1125,14179,2020-08-21,,fedex,Delivered
1126,3767,2023-07-12,,fedex,Delivered
1127,8440,2023-03-22,,fedex,Delivered
1128,10438,2020-06-19,,fedex,Delivered
1129,2351,2021-09-08,,fedex,Delivered
1130,18397,2022-11-15,,fedex,Delivered
1131,18651,2022-05-21,,fedex,Delivered
1132,12742,2022-04-06,,fedex,Delivered
1133,13727,2023-01-01,,fedex,Delivered
1134,7286,2022-02-03,,fedex,Delivered
1135,7902,2021-06-22,,fedex,Delivered
1136,17254,2021-06-16,,fedex,Delivered
1137,2797,2021-05-08,,fedex,Delivered
1138,3929,2021-11-30,,fedex,Delivered
1139,17705,2021-06-18,,fedex,Delivered
1140,15996,2023-02-13,,fedex,Delivered
1141,15517,2022-11-08,,fedex,Delivered
1142,13685,2020-12-01,,fedex,Delivered
1143,4891,2024-01-24,,fedex,Delivered
1144,1315,2023-10-09,,fedex,Delivered
1145,15309,2023-08-28,,fedex,Delivered
1146,11154,2022-11-27,,fedex,Delivered
1147,9772,2020-04-07,,fedex,Delivered
1148,8566,2023-02-22,,fedex,Delivered
1149,16974,2022-09-09,,fedex,Delivered
1150,7732,2020-03-11,,fedex,Delivered
1151,4589,2024-01-01,,fedex,Delivered
1152,9856,2021-09-21,,fedex,Delivered
1153,7050,2020-11-04,,fedex,Delivered
1154,19403,2020-10-04,,fedex,Delivered
1155,16190,2024-02-14,,fedex,Delivered
1156,5737,2023-11-25,,fedex,Delivered
1157,17000,2023-11-11,,fedex,Delivered
1158,17723,2023-06-27,,fedex,Delivered
1159,991,2021-12-13,,fedex,Delivered
1160,18425,2022-01-03,,fedex,Delivered
1161,16508,2021-10-07,,fedex,Delivered
1162,12688,2020-03-08,,fedex,Delivered
1163,7422,2020-03-18,,fedex,Delivered
1164,261,2020-03-16,,fedex,Delivered
1165,8854,2020-01-18,,fedex,Delivered
1166,16578,2021-12-11,,fedex,Delivered
1167,5475,2021-10-03,,fedex,Delivered
